Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
四万十カントリークラブ,アウト,コーライ,フロント,2009.03.26,イン,コーライ,フロント,2009.03.26,72,5658,72.6,127
四万十カントリークラブ,アウト,コーライ,レディース,2009.03.26,イン,コーライ,レディース,2009.03.26,72,4843,68.7,117
スカイ・ベイゴルフクラブ,アウト,ベント,チャンピオン,2009.03.25,イン,ベント,チャンピオン,2009.03.25,72,6033,73.5,130
スカイ・ベイゴルフクラブ,アウト,ベント,レギュラー,2009.03.25,イン,ベント,レギュラー,2009.03.25,72,5562,71.0,123
スカイ・ベイゴルフクラブ,アウト,ベント,レディース,2009.03.25,イン,ベント,レディース,2009.03.25,72,4997,68.6,117
土佐カントリークラブ,足摺アウト,ベント,青,2008.11.20,足摺イン,ベント,青,2008.11.20,72,6830,77.8,141
土佐カントリークラブ,足摺アウト,ベント,白,2008.11.20,足摺イン,ベント,白,2008.11.20,72,6225,74.6,133
土佐カントリークラブ,足摺アウト,ベント,銀,2008.11.20,足摺イン,ベント,銀,2008.11.20,72,5950,73.2,129
土佐カントリークラブ,足摺アウト,ベント,金,2008.11.20,足摺イン,ベント,金,2008.11.20,72,5440,70.5,122
土佐カントリークラブ,足摺アウト,ベント,赤,2008.11.20,足摺イン,ベント,赤,2008.11.20,72,5293,69.8,120
土佐カントリークラブ,足摺アウト,ベント,桃,2008.11.20,足摺イン,ベント,桃,2008.11.20,72,5086,68.9,117
土佐カントリークラブ,足摺アウト,ベント,ピンク,2008.11.20,足摺イン,ベント,ピンク,2008.11.20,72,4303,65.3,108
土佐カントリークラブ,桂浜,ベント,青,2008.11.19,室戸,ベント,青,2008.11.19,72,6628,77.2,139
土佐カントリークラブ,桂浜,ベント,白,2008.11.19,室戸,ベント,白,2008.11.19,72,6100,74.4,132
土佐カントリークラブ,桂浜,ベント,銀,2008.11.19,室戸,ベント,銀,2008.11.19,72,5731,72.5,127
土佐カントリークラブ,桂浜,ベント,金,2008.11.19,室戸,ベント,金,2008.11.19,72,5379,70.6,122
土佐カントリークラブ,桂浜,ベント,赤,2008.11.19,室戸,ベント,赤,2008.11.19,72,5061,69.2,118
土佐カントリークラブ,桂浜,ベント,桃,2008.11.19,室戸,ベント,桃,2008.11.19,72,4841,68.3,116
土佐カントリークラブ,桂浜,ベント,ピンク,2008.11.19,室戸,ベント,ピンク,2008.11.19,72,4303,65.9,110
土佐山田ゴルフ倶楽部,アウト,ベント,フルバック,2009.07.30,イン,ベント,フルバック,2009.07.30,72,7117,78.8,143
土佐山田ゴルフ倶楽部,アウト,ベント,バック,2009.07.30,イン,ベント,バック,2009.07.30,72,6806,77.8,141
土佐山田ゴルフ倶楽部,アウト,ベント,レギュラー,2009.07.30,イン,ベント,レギュラー,2009.07.30,72,6415,75.7,135
土佐山田ゴルフ倶楽部,アウト,ベント,フロント,2009.07.30,イン,ベント,フロント,2009.07.30,72,6070,73.9,131
土佐山田ゴルフ倶楽部,アウト,ベント,ゴールド,2009.07.30,イン,ベント,ゴールド,2009.07.30,72,5428,70.9,123
土佐山田ゴルフ倶楽部,アウト,ベント,レディース,2009.07.30,イン,ベント,レディース,2009.07.30,72,5339,70.4,121
土佐ユートピアカントリークラブ,アウト,メイン,バック,2007.03.06,イン,メイン,バック,2007.03.06,72,6506,76.1,137
土佐ユートピアカントリークラブ,アウト,メイン,レギュラー,2007.03.06,イン,メイン,レギュラー,2007.03.06,72,6398,75.5,135
土佐ユートピアカントリークラブ,アウト,メイン,フロント,2007.03.06,イン,メイン,フロント,2007.03.06,72,6038,73.6,130
土佐ユートピアカントリークラブ,アウト,メイン,シニア,2007.03.06,イン,メイン,シニア,2007.03.06,72,4839,67.9,114
土佐ユートピアカントリークラブ,アウト,メイン,LTレギュラー,2007.03.06,イン,メイン,LTレギュラー,2007.03.06,72,5403,70.3,121
土佐ユートピアカントリークラブ,アウト,メイン,LTフロント,2007.03.06,イン,メイン,LTフロント,2007.03.06,72,4543,66.6,111
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,バック,2007.03.06,イン,18番サブグリーン,バック,2007.03.06,72,6479,75.9,136
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,レギュラー,2007.03.06,イン,18番サブグリーン,レギュラー,2007.03.06,72,6371,75.3,134
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,フロント,2007.03.06,イン,18番サブグリーン,フロント,2007.03.06,72,6011,73.4,129
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,シニア,2007.03.06,イン,18番サブグリーン,シニア,2007.03.06,72,4812,67.7,114
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,LTレギュラー,2007.03.06,イン,18番サブグリーン,LTレギュラー,2007.03.06,72,5376,70.1,120
土佐ユートピアカントリークラブ,アウト,18番サブグリーン,LTフロント,2007.03.06,イン,18番サブグリーン,LTフロント,2007.03.06,72,4516,66.5,111
錦山カントリークラブ,アウト,コーライ,バック,2006.07.31,イン,コーライ,バック,2006.07.31,72,6474,75.8,136
錦山カントリークラブ,アウト,コーライ,レギュラー,2006.07.31,イン,コーライ,レギュラー,2006.07.31,72,5980,73.2,129
錦山カントリークラブ,アウト,コーライ,フロント,2006.07.31,イン,コーライ,フロント,2006.07.31,72,5747,72.0,126
錦山カントリークラブ,アウト,コーライ,レディース,2006.07.31,イン,コーライ,レディース,2006.07.31,72,5151,69.2,118
パシフィックゴルフクラブ,アウト,コーライ,バック,2008.11.11,イン,コーライ,バック,2008.11.11,72,6790,77.9,141
パシフィックゴルフクラブ,アウト,コーライ,レギュラー,2008.11.11,イン,コーライ,レギュラー,2008.11.11,72,6443,76.1,137
パシフィックゴルフクラブ,アウト,コーライ,フロント,2008.11.11,イン,コーライ,フロント,2008.11.11,72,6142,74.5,132
パシフィックゴルフクラブ,アウト,コーライ,シルバー,2008.11.11,イン,コーライ,シルバー,2008.11.11,72,5943,73.5,130
パシフィックゴルフクラブ,アウト,コーライ,ゴールド,2008.11.11,イン,コーライ,ゴールド,2008.11.11,72,5285,70.0,120
パシフィックゴルフクラブ,アウト,コーライ,レディース,2008.11.11,イン,コーライ,レディース,2008.11.11,72,5156,69.5,119
パシフィックゴルフクラブ,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
茜ゴルフクラブ,アウト,ベント,チャンピオンバック2,2017.04.19,イン,ベント,チャンピオンバック2,2017.04.19,72,7090,79.4,143
茜ゴルフクラブ,アウト,ベント,バック,2017.04.19,イン,ベント,バック,2017.04.19,72,6705,77.3,138
茜ゴルフクラブ,アウト,ベント,レギュラー,2017.04.19,イン,ベント,レギュラー,2017.04.19,72,6225,74.7,133
茜ゴルフクラブ,アウト,ベント,レディース1,2017.04.19,イン,ベント,レディース1,2017.04.19,72,5613,71.1,127
茜ゴルフクラブ,アウト,ベント,レディース2,2017.04.19,イン,ベント,レディース2,2017.04.19,72,5299,69.4,120
麻生飯塚ゴルフ倶楽部,ブルー,ベント,レギュラー,2012.06.12,グリーン,ベント,レギュラー,2012.06.12,72,6442,76.8,137
麻生飯塚ゴルフ倶楽部,ブルー,ベント,フロント,2012.06.12,グリーン,ベント,フロント,2012.06.12,72,6158,75.2,134
麻生飯塚ゴルフ倶楽部,ブルー,ベント,レディース,2012.06.12,グリーン,ベント,レディース,2012.06.12,72,5507,71.6,125
麻生飯塚ゴルフ倶楽部,ホワイト,ベント,レギュラー,2012.06.12,ブルー,ベント,レギュラー,2012.06.12,72,6447,76.6,136
麻生飯塚ゴルフ倶楽部,ホワイト,ベント,フロント,2012.06.12,ブルー,ベント,フロント,2012.06.12,72,6124,74.8,132
麻生飯塚ゴルフ倶楽部,ホワイト,ベント,レディース,2012.06.12,ブルー,ベント,レディース,2012.06.12,72,5552,71.7,125
麻生飯塚ゴルフ倶楽部,グリーン,ベント,レギュラー,2012.06.12,ホワイト,ベント,レギュラー,2012.06.12,72,6405,76.6,132
麻生飯塚ゴルフ倶楽部,グリーン,ベント,フロント,2012.06.12,ホワイト,ベント,フロント,2012.06.12,72,6118,75.0,129
麻生飯塚ゴルフ倶楽部,グリーン,ベント,レディース,2012.06.12,ホワイト,ベント,レディース,2012.06.12,72,5525,71.7,122
有明カントリークラブ,アウト,ベント,バック,2016.11.02,イン,ベント,バック,2016.11.02,72,6749,78.4,144
有明カントリークラブ,アウト,ベント,レギュラー1,2016.11.02,イン,ベント,レギュラー1,2016.11.02,72,6277,75.8,139
有明カントリークラブ,アウト,ベント,レギュラー2,2016.11.02,イン,ベント,レギュラー2,2016.11.02,72,6096,75.2,137
有明カントリークラブ,アウト,ベント,ゴールド,2016.11.02,イン,ベント,ゴールド,2016.11.02,72,5386,70.7,128
有明カントリークラブ,アウト,ベント,レディース,2016.11.02,イン,ベント,レディース,2016.11.02,72,5128,69.4,126
有明カントリークラブ,アウト,コーライ,バック,2016.11.02,イン,コーライ,バック,2016.11.02,72,6797,78.4,144
有明カントリークラブ,アウト,コーライ,レギュラー1,2016.11.02,イン,コーライ,レギュラー1,2016.11.02,72,6319,75.7,138
有明カントリークラブ,アウト,コーライ,レギュラー2,2016.11.02,イン,コーライ,レギュラー2,2016.11.02,72,6128,75.1,137
有明カントリークラブ,アウト,コーライ,ゴールド,2016.11.02,イン,コーライ,ゴールド,2016.11.02,72,5467,70.6,128
有明カントリークラブ,アウト,コーライ,レディース,2016.11.02,イン,コーライ,レディース,2016.11.02,72,5181,69.3,125
伊都ゴルフ倶楽部,アウト,ベント,レギュラー,2013.10.24,イン,ベント,レギュラー,2013.10.24,72,6416,76.7,133
伊都ゴルフ倶楽部,アウト,ベント,フロント1,2013.10.24,イン,ベント,フロント1,2013.10.24,72,6132,75.1,131
伊都ゴルフ倶楽部,アウト,ベント,レディース,2013.10.24,イン,ベント,レディース,2013.10.24,72,5550,71.8,124
浮羽カントリークラブ,アウト,ベント,バック,2016.06.08,イン,ベント,バック,2016.06.08,72,6518,77.6,144
浮羽カントリークラブ,アウト,ベント,レギュラー,2016.06.08,イン,ベント,レギュラー,2016.06.08,72,6034,75.0,140
浮羽カントリークラブ,アウト,ベント,ゴールド,2016.06.08,イン,ベント,ゴールド,2016.06.08,72,5655,72.7,135
浮羽カントリークラブ,アウト,ベント,レディース,2016.06.08,イン,ベント,レディース,2016.06.08,72,5073,69.5,127
小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,東,コーライ,バック,2012.12.18,72,6775,78.6,135
小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,東,コーライ,レギュラー,2012.12.18,72,6410,76.6,131
小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,東,コーライ,フロント,2012.12.18,72,5880,73.7,124
小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,東,コーライ,レディース,2012.12.18,72,4685,66.0,114
小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6745,78.4,136
小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6465,76.9,132
小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,5965,74.1,126
小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,南,コーライ,レディース,2012.12.18,72,4740,66.3,116
小郡カンツリー倶楽部,東,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6770,78.6,134
小郡カンツリー倶楽部,東,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6455,76.9,131
小郡カンツリー倶楽部,東,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,6005,74.4,125
小郡カンツリー倶楽部,東,コーライ,レディース,2012.12.18,南,コーライ,レディース,2012.12.18,72,4695,66.1,113
勝山御所カントリークラブ,アウト,コーライ,バック,2015.11.19,イン,コーライ,バック,2015.11.19,71,6499,77.1,143
勝山御所カントリークラブ,アウト,コーライ,レギュラー,2015.11.19,イン,コーライ,レギュラー,2015.11.19,71,6157,75.3,140
勝山御所カントリークラブ,アウト,コーライ,ゴールド,2015.11.19,イン,コーライ,ゴールド,2015.11.19,71,5417,70.9,130
勝山御所カントリークラブ,アウト,コーライ,レディース,2015.11.19,イン,コーライ,レディース,2015.11.19,71,5004,67.9,123
かほゴルフクラブ,アウト,Nベント,レギュラー,2013.07.10,イン,Nベント,レギュラー,2013.07.10,72,6107,75.1,129
かほゴルフクラブ,アウト,Nベント,フロント,2013.07.10,イン,Nベント,フロント,2013.07.10,72,6040,74.7,129
かほゴルフクラブ,アウト,Nベント,シニア,2013.07.10,イン,Nベント,シニア,2013.07.10,72,5228,70.2,119
かほゴルフクラブ,アウト,Nベント,レディース,2013.07.10,イン,Nベント,レディース,2013.07.10,72,5047,69.2,117
かほゴルフクラブ,アウト,ベント,レギュラー,2013.07.10,イン,ベント,レギュラー,2013.07.10,72,5887,73.4,128
かほゴルフクラブ,アウト,ベント,フロント,2013.07.10,イン,ベント,フロント,2013.07.10,72,5788,72.9,126
かほゴルフクラブ,アウト,ベント,シニア,2013.07.10,イン,ベント,シニア,2013.07.10,72,4977,68.4,117
かほゴルフクラブ,アウト,ベント,レディース,2013.07.10,イン,ベント,レディース,2013.07.10,72,4808,67.5,115
北九州カントリー倶楽部,松,ベントメイン,バック,2016.03.24,竹,ベントメイン,バック,2016.03.24,72,6807,79.4,151
北九州カントリー倶楽部,松,ベントメイン,レギュラー,2016.03.24,竹,ベントメイン,レギュラー,2016.03.24,72,6477,77.5,147
北九州カントリー倶楽部,松,ベントメイン,フロント1,2016.03.24,竹,ベントメイン,フロント1,2016.03.24,72,6172,75.8,144
北九州カントリー倶楽部,松,ベントメイン,レディース1,2016.03.24,竹,ベントメイン,レディース1,2016.03.24,72,5728,73.2,138
北九州カントリー倶楽部,松,ベントメイン,レディース2,2016.03.24,竹,ベントメイン,レディース2,2016.03.24,72,5408,71.3,135
北九州カントリー倶楽部,松,ベントサブ,バック,2016.03.24,竹,ベントサブ,バック,2016.03.24,72,6548,77.8,148
北九州カントリー倶楽部,松,ベントサブ,レギュラー,2016.03.24,竹,ベントサブ,レギュラー,2016.03.24,72,6219,75.9,142
北九州カントリー倶楽部,松,ベントサブ,フロント1,2016.03.24,竹,ベントサブ,フロント1,2016.03.24,72,5916,74.2,139
北九州カントリー倶楽部,松,ベントサブ,レディース1,2016.03.24,竹,ベントサブ,レディース1,2016.03.24,72,5471,71.6,134
北九州カントリー倶楽部,松,ベントサブ,レディース2,2016.03.24,竹,ベントサブ,レディース2,2016.03.24,72,5150,69.7,131
北九州カントリー倶楽部,竹,ベントメイン,バック,2016.03.24,梅,ベントメイン,バック,2016.03.24,72,6401,77.4,147
北九州カントリー倶楽部,竹,ベントメイン,レギュラー,2016.03.24,梅,ベントメイン,レギュラー,2016.03.24,72,6111,75.8,144
北九州カントリー倶楽部,竹,ベントメイン,フロント1,2016.03.24,梅,ベントメイン,フロント1,2016.03.24,72,5718,73.7,139
北九州カントリー倶楽部,竹,ベントメイン,レディース1,2016.03.24,梅,ベントメイン,レディース1,2016.03.24,72,5272,71.2,134
北九州カントリー倶楽部,竹,ベントメイン,レディース2,2016.03.24,梅,ベントメイン,レディース2,2016.03.24,72,4853,68.9,129
