,Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
1285,かすみがうらゴルフクラブ,中,ベント,レディース,2021.09.27,東,ベント,レディース,2021.09.27,72,5700,72.3,126
1286,かすみがうらゴルフクラブ,東,ベント,バック,2021.09.27,南,ベント,バック,2021.09.27,72,6748,78.1,136
1287,かすみがうらゴルフクラブ,東,ベント,レギュラー,2021.09.27,南,ベント,レギュラー,2021.09.27,72,6396,76.3,132
1288,かすみがうらゴルフクラブ,東,ベント,フロント1,2021.09.27,南,ベント,フロント1,2021.09.27,72,6039,74.4,127
1289,かすみがうらゴルフクラブ,東,ベント,レディース,2021.09.27,南,ベント,レディース,2021.09.27,72,5611,71.9,123
1290,かすみがうらゴルフクラブ,南,ベント,バック,2021.09.27,中,ベント,バック,2021.09.27,72,6593,76.4,136
1291,かすみがうらゴルフクラブ,南,ベント,レギュラー,2021.09.27,中,ベント,レギュラー,2021.09.27,72,6225,74.4,131
1292,かすみがうらゴルフクラブ,南,ベント,フロント1,2021.09.27,中,ベント,フロント1,2021.09.27,72,5853,72.4,127
1293,かすみがうらゴルフクラブ,南,ベント,レディース,2021.09.27,中,ベント,レディース,2021.09.27,72,5473,70.2,123
1294,霞台カントリークラブ,霞OUT,メイン/右ベント,バック,2010.10.01,霞イン,メイン/右ベント,バック,2010.10.01,72,6388,75.3,134
1295,霞台カントリークラブ,霞OUT,メイン/右ベント,レギュラー,2010.10.01,霞イン,メイン/右ベント,レギュラー,2010.10.01,72,5968,73.1,129
1296,霞台カントリークラブ,霞OUT,メイン/右ベント,フロント1,2010.10.01,霞イン,メイン/右ベント,フロント1,2010.10.01,72,5758,72.0,126
1297,霞台カントリークラブ,霞OUT,メイン/右ベント,フロント2,2010.10.01,霞イン,メイン/右ベント,フロント2,2010.10.01,72,5286,69.6,119
1298,霞台カントリークラブ,霞OUT,メイン/右ベント,レディース1,2010.10.01,霞イン,メイン/右ベント,レディース1,2010.10.01,72,4895,68.1,115
1299,霞台カントリークラブ,霞OUT,サブ/左ベント,バック,2010.10.01,霞イン,サブ/左ベント,バック,2010.10.01,72,6376,75.3,134
1300,霞台カントリークラブ,霞OUT,サブ/左ベント,レギュラー,2010.10.01,霞イン,サブ/左ベント,レギュラー,2010.10.01,72,5956,73.1,129
1301,霞台カントリークラブ,霞OUT,サブ/左ベント,フロント1,2010.10.01,霞イン,サブ/左ベント,フロント1,2010.10.01,72,5746,71.9,126
1302,霞台カントリークラブ,霞OUT,サブ/左ベント,フロント2,2010.10.01,霞イン,サブ/左ベント,フロント2,2010.10.01,72,5274,69.7,120
1303,霞台カントリークラブ,霞OUT,サブ/左ベント,レディース1,2010.10.01,霞イン,サブ/左ベント,レディース1,2010.10.01,72,4883,68.0,115
1304,霞台カントリークラブ,筑波OUT,メイン/右ベント,バック,2010.10.01,筑波イン,メイン/右ベント,バック,2010.10.01,72,6747,77.3,139
1305,霞台カントリークラブ,筑波OUT,メイン/右ベント,レギュラー,2010.10.01,筑波イン,メイン/右ベント,レギュラー,2010.10.01,72,6328,75.1,134
1306,霞台カントリークラブ,筑波OUT,メイン/右ベント,フロント1,2010.10.01,筑波イン,メイン/右ベント,フロント1,2010.10.01,72,6041,73.6,130
1307,霞台カントリークラブ,筑波OUT,メイン/右ベント,フロント2,2010.10.01,筑波イン,メイン/右ベント,フロント2,2010.10.01,72,5392,70.1,120
1308,霞台カントリークラブ,筑波OUT,メイン/右ベント,レディース1,2010.10.01,筑波イン,メイン/右ベント,レディース1,2010.10.01,72,5061,68.8,117
1309,霞台カントリークラブ,筑波OUT,サブ/左ベント,バック,2010.10.01,筑波イン,サブ/左ベント,バック,2010.10.01,72,6723,77.1,139
1310,霞台カントリークラブ,筑波OUT,サブ/左ベント,レギュラー,2010.10.01,筑波イン,サブ/左ベント,レギュラー,2010.10.01,72,6304,74.9,133
1311,霞台カントリークラブ,筑波OUT,サブ/左ベント,フロント1,2010.10.01,筑波イン,サブ/左ベント,フロント1,2010.10.01,72,6017,73.4,129
1312,霞台カントリークラブ,筑波OUT,サブ/左ベント,フロント2,2010.10.01,筑波イン,サブ/左ベント,フロント2,2010.10.01,72,5368,70.1,120
1313,霞台カントリークラブ,筑波OUT,サブ/左ベント,レディース1,2010.10.01,筑波イン,サブ/左ベント,レディース1,2010.10.01,72,5037,68.6,117
1314,桂ヶ丘カントリークラブ,OUT,ベント,バック,2015.04.02,IN,ベント,バック,2015.04.02,72,6445,78.0,136
1315,桂ヶ丘カントリークラブ,OUT,ベント,レギュラー,2015.04.02,IN,ベント,レギュラー,2015.04.02,72,5997,75.3,131
1316,桂ヶ丘カントリークラブ,OUT,ベント,レディース,2015.04.02,IN,ベント,レディース,2015.04.02,72,5021,69.2,117
1317,金砂郷カントリークラブ,OUT,ベント,バック,2010.03.15,IN,ベント,バック,2010.03.15,72,6945,77.9,141
1318,金砂郷カントリークラブ,OUT,ベント,レギュラー,2010.03.15,IN,ベント,レギュラー,2010.03.15,72,6387,75.0,134
1319,金砂郷カントリークラブ,OUT,ベント,フロント1,2010.03.15,IN,ベント,フロント1,2010.03.15,72,6048,73.2,129
1320,カバヤゴルフクラブ,桜,Aグリーン,バック,2009.06.18,梅,Aグリーン,バック,2009.06.18,72,7126,77.8,141
1321,カバヤゴルフクラブ,桜,Aグリーン,レギュラー_,2009.06.18,梅,Aグリーン,レギュラー_,2009.06.18,72,6676,75.4,134
1322,カバヤゴルフクラブ,桜,Aグリーン,フロント1_,2009.06.18,梅,Aグリーン,フロント1_,2009.06.18,72,6419,74.1,131
1323,カバヤゴルフクラブ,桜,Aグリーン,フロント2,2009.06.18,梅,Aグリーン,フロント2,2009.06.18,72,5492,69.4,119
1324,カバヤゴルフクラブ,梅,Aグリーン,バック_,2009.06.18,楓,Aグリーン,バック_,2009.06.18,72,6975,76.9,139
1325,カバヤゴルフクラブ,梅,Aグリーン,レギュラー,2009.06.18,楓,Aグリーン,レギュラー,2009.06.18,72,6611,75.0,134
1326,カバヤゴルフクラブ,梅,Aグリーン,フロント1,2009.06.18,楓,Aグリーン,フロント1,2009.06.18,72,6258,73.2,129
1327,カバヤゴルフクラブ,梅,Aグリーン,フロント2_,2009.06.18,楓,Aグリーン,フロント2_,2009.06.18,72,5463,69.3,118
1328,カバヤゴルフクラブ,楓,Aグリーン,バック,2009.06.18,桜,Aグリーン,バック,2009.06.18,72,7277,77.9,141
1329,カバヤゴルフクラブ,楓,Aグリーン,レギュラー_,2009.06.18,桜,Aグリーン,レギュラー,2009.06.18,72,6825,75.5,135
1330,カバヤゴルフクラブ,楓,Aグリーン,フロント1_,2009.06.18,桜,Aグリーン,フロント1,2009.06.18,72,6513,73.9,131
1331,カバヤゴルフクラブ,楓,Aグリーン,フロント2,2009.06.18,桜,Aグリーン,フロント2_,2009.06.18,72,5689,69.6,119
1332,カントリークラブ・ザ・レイクス,OUT,ベント,チャンピオン,2010.08.06,IN,ベント,チャンピオン,2010.08.06,72,7030,78.5,143
1333,カントリークラブ・ザ・レイクス,OUT,ベント,バック,2010.08.06,IN,ベント,バック,2010.08.06,72,6624,76.3,137
1334,カントリークラブ・ザ・レイクス,OUT,ベント,レギュラー,2010.08.06,IN,ベント,レギュラー,2010.08.06,72,6236,74.3,132
1335,カントリークラブ・ザ・レイクス,OUT,ベント,フロント,2010.08.06,IN,ベント,フロント,2010.08.06,72,5663,71.3,124
1336,カントリークラブ・ザ・レイクス,OUT,ベント,チャンピオン_,2010.08.06,ニュー,ベント,チャンピオン_,2010.08.06,72,7012,78.4,142
1337,カントリークラブ・ザ・レイクス,OUT,ベント,バック,2010.08.06,ニュー,ベント,バック,2010.08.06,72,6554,76.0,136
1338,カントリークラブ・ザ・レイクス,OUT,ベント,レギュラー_,2010.08.06,ニュー,ベント,レギュラー,2010.08.06,72,6213,74.2,131
1339,カントリークラブ・ザ・レイクス,OUT,ベント,フロント_,2010.08.06,ニュー,ベント,フロント_,2010.08.06,72,5538,70.6,122
1340,カントリークラブ・ザ・レイクス,イン,ベント,チャンピオン_,2010.08.06,ニュー,ベント,チャンピオン,2010.08.06,72,6922,77.9,141
1341,カントリークラブ・ザ・レイクス,イン,ベント,バック_,2010.08.06,ニュー,ベント,バック_,2010.08.06,72,6490,75.6,135
1342,カントリークラブ・ザ・レイクス,イン,ベント,レギュラー_,2010.08.06,ニュー,ベント,レギュラー_,2010.08.06,72,6155,73.9,131
1343,カントリークラブ・ザ・レイクス,イン,ベント,フロント,2010.08.06,ニュー,ベント,フロント,2010.08.06,72,5607,71.0,123
1344,金乃台カントリークラブ,OUT,Kグリーン(メイン),バック,2021.04.15,IN,Kグリーン(メイン),バック,2021.04.15,71,6433,77.0,138
1345,金乃台カントリークラブ,OUT,Kグリーン(メイン),Ktee,2021.04.15,IN,Kグリーン(メイン),Ktee,2021.04.15,71,6224,75.9,135
1346,金乃台カントリークラブ,OUT,Kグリーン(メイン),レギュラー,2021.04.15,IN,Kグリーン(メイン),レギュラー,2021.04.15,71,6128,75.4,134
1347,金乃台カントリークラブ,OUT,Kグリーン(メイン),ゴールド,2021.04.15,IN,Kグリーン(メイン),ゴールド,2021.04.15,71,5745,73.3,129
1348,金乃台カントリークラブ,OUT,Kグリーン(メイン),レッド,2021.04.15,IN,Kグリーン(メイン),レッド,2021.04.15,71,5111,69.7,122
1349,金乃台カントリークラブ,OUT,Bグリーン(サブ),バック,2021.04.15,IN,Bグリーン(サブ),バック,2021.04.15,71,6181,75.6,136
1350,金乃台カントリークラブ,OUT,Bグリーン(サブ),Ktee,2021.04.15,IN,Bグリーン(サブ),Ktee,2021.04.15,71,5972,74.5,133
1351,金乃台カントリークラブ,OUT,Bグリーン(サブ),レギュラー,2021.04.15,IN,Bグリーン(サブ),レギュラー,2021.04.15,71,5875,73.9,133
1352,金乃台カントリークラブ,OUT,Bグリーン(サブ),ゴールド,2021.04.15,IN,Bグリーン(サブ),ゴールド,2021.04.15,71,5493,71.8,128
1353,金乃台カントリークラブ,OUT,Bグリーン(サブ),レッド,2021.04.15,IN,Bグリーン(サブ),レッド,2021.04.15,71,4859,68.3,120
1354,栗橋国際カントリー倶楽部,OUT,ベント,バック,2021.07.16,IN,ベント,バック,2021.07.16,72,6802,79.3,136
1355,栗橋国際カントリー倶楽部,OUT,ベント,レギュラー,2021.07.16,IN,ベント,レギュラー,2021.07.16,72,6411,77.2,132
1356,栗橋国際カントリー倶楽部,OUT,ベント,フロント1,2021.07.16,IN,ベント,フロント1,2021.07.16,72,5977,74.7,127
1357,栗橋国際カントリー倶楽部,OUT,ベント,フロント2,2021.07.16,IN,ベント,フロント2,2021.07.16,72,5292,70.9,119
1358,栗橋国際カントリー倶楽部,OUT,コーライ,バック,2021.07.16,IN,コーライ,バック,2021.07.16,72,6469,77.1,130
1359,栗橋国際カントリー倶楽部,OUT,コーライ,レギュラー,2021.07.16,IN,コーライ,レギュラー,2021.07.16,72,6126,75.2,126
1360,栗橋国際カントリー倶楽部,OUT,コーライ,フロント1,2021.07.16,IN,コーライ,フロント1,2021.07.16,72,5712,72.9,122
1361,栗橋国際カントリー倶楽部,OUT,コーライ,フロント2,2021.07.16,IN,コーライ,フロント2,2021.07.16,72,4959,68.7,112
1362,グランドスラムカントリークラブ,東,ベント,バック1,2020.08.03,中,ベント,バック1,2020.08.03,72,6950,79.8,139
1363,グランドスラムカントリークラブ,東,ベント,バック2,2020.08.03,中,ベント,バック2,2020.08.03,72,6883,79.4,138
1364,グランドスラムカントリークラブ,東,ベント,レギュラー,2020.08.03,中,ベント,レギュラー,2020.08.03,72,6431,76.9,132
1365,グランドスラムカントリークラブ,東,ベント,レディース,2020.08.03,中,ベント,レディース,2020.08.03,72,5281,70.4,120
1366,グランドスラムカントリークラブ,中,ベント,バック1,2020.08.03,西,ベント,バック1,2020.08.03,72,6861,79.8,142
1367,グランドスラムカントリークラブ,中,ベント,バック2,2020.08.03,西,ベント,バック2,2020.08.03,72,6818,79.5,142
1368,グランドスラムカントリークラブ,中,ベント,レギュラー,2020.08.03,西,ベント,レギュラー,2020.08.03,72,6439,77.4,137
1369,グランドスラムカントリークラブ,中,ベント,レディース,2020.08.03,西,ベント,レディース,2020.08.03,72,5288,70.8,125
1370,グランドスラムカントリークラブ,西,ベント,バック1,2020.08.03,東,ベント,バック1,2020.08.03,72,6941,80.0,144
1371,グランドスラムカントリークラブ,西,ベント,バック2,2020.08.03,東,ベント,バック2,2020.08.03,72,6831,79.3,143
1372,グランドスラムカントリークラブ,西,ベント,レギュラー,2020.08.03,東,ベント,レギュラー,2020.08.03,72,6438,77.1,137
1373,グランドスラムカントリークラブ,西,ベント,レディース,2020.08.03,東,ベント,レディース,2020.08.03,72,5289,70.4,127
1374,ゴルフ倶楽部セブンレイクス,ロッキー,ベント,バック,2008.10.02,レイク,ベント,バック,2008.10.02,72,6354,74.9,133
1375,ゴルフ倶楽部セブンレイクス,ロッキー,ベント,レギュラー,2008.10.02,レイク,ベント,レギュラー,2008.10.02,72,5945,72.8,128
1376,ゴルフ倶楽部セブンレイクス,ロッキー,ベント,フロント1,2008.10.02,レイク,ベント,フロント1,2008.10.02,72,5474,70.3,121
1377,ゴルフ5カントリーかさまフォレスト,OUT,Aグリーン,バック,2010.04.19,IN,Aグリーン,バック,2010.04.19,72,7008,78.2,142
1378,ゴルフ5カントリーかさまフォレスト,OUT,Aグリーン,レギュラー,2010.04.19,IN,Aグリーン,レギュラー,2010.04.19,72,6543,75.7,135
1379,ゴルフ5カントリーかさまフォレスト,OUT,Aグリーン,フロント1,2010.04.19,IN,Aグリーン,フロント1,2010.04.19,72,6111,73.4,129
1380,ゴルフ5カントリーかさまフォレスト,OUT,Aグリーン,フロント2,2010.04.19,IN,Aグリーン,フロント2,2010.04.19,72,5545,70.5,122
1381,ゴルフ5カントリーかさまフォレスト,OUT,Bグリーン,バック,2010.04.19,IN,Bグリーン,バック,2010.04.19,72,6706,76.6,138
1382,ゴルフ5カントリーかさまフォレスト,OUT,Bグリーン,レギュラー,2010.04.19,IN,Bグリーン,レギュラー,2010.04.19,72,6237,74.1,131
1383,ゴルフ5カントリーかさまフォレスト,OUT,Bグリーン,フロント1,2010.04.19,IN,Bグリーン,フロント1,2010.04.19,72,5808,71.9,126
1384,ゴルフ5カントリーかさまフォレスト,OUT,Bグリーン,フロント2,2010.04.19,IN,Bグリーン,フロント2,2010.04.19,72,5246,69.2,118
1385,ゴルフ5カントリーサニーフィールド,OUT,ベント,バック,2010.11.01,IN,ベント,バック,2010.11.01,72,7118,78.7,143
1386,ゴルフ5カントリーサニーフィールド,OUT,ベント,レギュラー,2010.11.01,IN,ベント,レギュラー,2010.11.01,72,6685,76.4,137
1387,ゴルフ5カントリーサニーフィールド,OUT,ベント,フロント1,2010.11.01,IN,ベント,フロント1,2010.11.01,72,6288,74.3,132
1388,ゴルフ5カントリーサニーフィールド,OUT,ベント,フロント2,2010.11.01,IN,ベント,フロント2,2010.11.01,72,5825,71.9,126
1389,ゴルフ5カントリーサニーフィールド,OUT,ベント,レディース1,2010.11.01,IN,ベント,レディース1,2010.11.01,72,5448,70.0,120
1390,桜ゴルフ倶楽部,東,ベント,バック_,2010.11.01,西,ベント,バック_,2010.11.01,72,6766,77.3,139
1391,桜ゴルフ倶楽部,東,ベント,レギュラー,2009.04.03,西,ベント,レギュラー,2009.04.03,72,6457,75.6,135
1392,桜ゴルフ倶楽部,東,ベント,フロント1,2009.04.03,西,ベント,フロント1,2009.04.03,72,6406,75.4,134
1393,桜ゴルフ倶楽部,東,ベント,フロント2,2009.04.03,西,ベント,フロント2,2009.04.03,72,5845,72.4,127
1394,桜ゴルフ倶楽部,東,コーライ,バック,2009.04.03,西,コーライ,バック_,2009.04.03,72,6496,75.9,136
1395,桜ゴルフ倶楽部,東,コーライ,レギュラー_,2009.04.03,西,コーライ,レギュラー_,2009.04.03,72,6174,74.2,131
1396,桜ゴルフ倶楽部,東,コーライ,フロント1,2009.04.03,西,コーライ,フロント1,2009.04.03,72,6105,73.8,131
1397,桜ゴルフ倶楽部,東,コーライ,フロント2_,2009.04.03,西,コーライ,フロント2_,2009.04.03,72,5642,71.4,124
1398,桜ゴルフ倶楽部,南,ベント,バック,2009.04.03,東,ベント,バック,2009.04.03,72,6818,77.4,140
1399,桜ゴルフ倶楽部,南,ベント,レギュラー,2009.04.03,東,ベント,レギュラー_,2009.04.03,72,6509,75.8,136
1400,桜ゴルフ倶楽部,南,ベント,フロント1,2009.04.03,東,ベント,フロント1,2009.04.03,72,6486,75.6,135
1401,桜ゴルフ倶楽部,南,ベント,フロント2,2009.04.03,東,ベント,フロント2_,2009.04.03,72,5851,72.3,126
